date,kind,ts_code,name,weight,nav
2023-03-24,weekly,518880.SH,黄金ETF,0.4075147990554447,1650316.5045704287
2023-03-24,weekly,513100.SH,纳指ETF,0.1686641555378848,1650316.5045704287
2023-03-31,weekly,518880.SH,黄金ETF,0.4079077631752392,1656713.2155203077
2023-03-31,weekly,159934.SZ,黄金ETF易方达,0.4273921403437218,1656713.2155203077
2023-03-31,weekly,513100.SH,纳指ETF,0.16470009648103892,1656713.2155203077
2023-04-07,weekly,513100.SH,纳指ETF,0.21095648748111548,1674461.6694566975
2023-04-07,weekly,513500.SH,标普500ETF,0.25364616542033797,1674461.6694566975
2023-04-07,weekly,159934.SZ,黄金ETF易方达,0.5353973470985466,1674461.6694566975
2023-04-14,weekly,513500.SH,标普500ETF,0.2558779968681973,1682527.8770710519
2023-04-14,weekly,513100.SH,纳指ETF,0.2121816628728621,1682527.8770710519
2023-04-14,weekly,159934.SZ,黄金ETF易方达,0.5319403402589408,1682527.8770710519
2023-04-21,weekly,513500.SH,标普500ETF,0.19884822476405273,1666663.3278048853
2023-04-21,weekly,159934.SZ,黄金ETF易方达,0.4110028735216649,1666663.3278048853
2023-04-21,weekly,518880.SH,黄金ETF,0.39014890171428246,1666663.3278048853
2023-04-28,weekly,513500.SH,标普500ETF,0.19777250661231,1670233.7794720777
2023-04-28,weekly,518880.SH,黄金ETF,0.3907859934656044,1670233.7794720777
2023-04-28,weekly,159934.SZ,黄金ETF易方达,0.4114414999220857,1670233.7794720777
2023-05-05,weekly,518880.SH,黄金ETF,0.38969193189694457,1703230.0953744096
2023-05-05,weekly,159934.SZ,黄金ETF易方达,0.40681189617021835,1703230.0953744096
2023-05-05,weekly,513500.SH,标普500ETF,0.20349617193283714,1703230.0953744096
2023-05-12,weekly,513100.SH,纳指ETF,0.17924443736183518,1695770.3961474432
2023-05-12,weekly,159934.SZ,黄金ETF易方达,0.41902973142391975,1695770.3961474432
2023-05-12,weekly,518880.SH,黄金ETF,0.4017258312142451,1695770.3961474432
2023-05-19,weekly,513100.SH,纳指ETF,0.22601248509021607,1697018.7683495502
2023-05-19,weekly,513500.SH,标普500ETF,0.26713459426742836,1697018.7683495502
2023-05-19,weekly,518880.SH,黄金ETF,0.5068529206423555,1697018.7683495502
2023-05-26,weekly,513100.SH,纳指ETF,0.4577725697979494,1689793.2731209882
2023-05-26,weekly,513500.SH,标普500ETF,0.5422274302020506,1689793.2731209882
2023-06-02,weekly,513100.SH,纳指ETF,0.4563175070173803,1747336.9768254578
2023-06-02,weekly,513500.SH,标普500ETF,0.5436824929826198,1747336.9768254578
2023-06-09,weekly,513100.SH,纳指ETF,0.22853095567695575,1769893.692001634
2023-06-09,weekly,513500.SH,标普500ETF,0.27284492740103383,1769893.692001634
2023-06-09,weekly,518880.SH,黄金ETF,0.4986241169220105,1769893.692001634
2023-06-16,weekly,513100.SH,纳指ETF,0.2893359425426417,1800670.5393986427
2023-06-16,weekly,513500.SH,标普500ETF,0.3483761927072799,1800670.5393986427
2023-06-16,weekly,159985.SZ,豆粕ETF华夏,0.36228786475007835,1800670.5393986427
2023-06-19,intraday_switch,513500.SH,标普500ETF,0.2649165162516825,1811970.2462193763
2023-06-19,intraday_switch,159985.SZ,豆粕ETF华夏,0.2754954012902211,1811970.2462193763
2023-06-19,intraday_switch,518880.SH,黄金ETF,0.4595880824580964,1811970.2462193763
2023-06-30,weekly,159985.SZ,豆粕ETF华夏,0.35261646172450317,1816151.4908812037
2023-06-30,weekly,513500.SH,标普500ETF,0.3555148188128752,1816151.4908812037
2023-06-30,weekly,513100.SH,纳指ETF,0.29186871946262166,1816151.4908812037
2023-07-07,weekly,159985.SZ,豆粕ETF华夏,0.32545164326979525,1853143.0632149812
2023-07-07,weekly,513500.SH,标普500ETF,0.3689488077991893,1853143.0632149812
2023-07-07,weekly,513100.SH,纳指ETF,0.30559954893101543,1853143.0632149812
2023-07-14,weekly,159985.SZ,豆粕ETF华夏,0.3183967452886702,1877337.8572152045
2023-07-14,weekly,513500.SH,标普500ETF,0.37575093888034883,1877337.8572152045
2023-07-14,weekly,513100.SH,纳指ETF,0.305852315830981,1877337.8572152045
2023-07-21,weekly,159985.SZ,豆粕ETF华夏,0.3138036111331359,1908734.4218818212
2023-07-21,weekly,513100.SH,纳指ETF,0.3052628831956326,1908734.4218818212
2023-07-21,weekly,513500.SH,标普500ETF,0.38093350567123163,1908734.4218818212
2023-07-28,weekly,159985.SZ,豆粕ETF华夏,0.3048535807580232,1927387.8372811233
2023-07-28,weekly,513100.SH,纳指ETF,0.3118300840736336,1927387.8372811233
2023-07-28,weekly,513500.SH,标普500ETF,0.3833163351683432,1927387.8372811233
2023-08-04,weekly,159985.SZ,豆粕ETF华夏,0.3017191020318153,1924133.6585947196
2023-08-04,weekly,513500.SH,标普500ETF,0.3864875516229137,1924133.6585947196
2023-08-04,weekly,513100.SH,纳指ETF,0.3117933463452709,1924133.6585947196
2023-08-11,weekly,159985.SZ,豆粕ETF华夏,1.0,1920874.6691995503
2023-08-18,weekly,159985.SZ,豆粕ETF华夏,1.0,1997856.4689881466
2023-08-25,weekly_regime,518880.SH,黄金ETF,1.0,2030922.0377257557
2023-09-01,weekly,159985.SZ,豆粕ETF华夏,0.19283730213779493,2047593.6992918204
2023-09-01,weekly,518880.SH,黄金ETF,0.39950684975673123,2047593.6992918204
2023-09-01,weekly,159934.SZ,黄金ETF易方达,0.40765584810547384,2047593.6992918204
2023-09-08,weekly,159985.SZ,豆粕ETF华夏,0.2370896779243882,2059148.8856645543
2023-09-08,weekly,513100.SH,纳指ETF,0.25817445465798616,2059148.8856645543
2023-09-08,weekly,159934.SZ,黄金ETF易方达,0.5047358674176255,2059148.8856645543
2023-09-15,weekly,159934.SZ,黄金ETF易方达,0.4006633504945212,2065603.7830904243
2023-09-15,weekly,518880.SH,黄金ETF,0.3914009263156329,2065603.7830904243
2023-09-15,weekly,513100.SH,纳指ETF,0.20793572318984593,2065603.7830904243
2023-09-22,weekly,159934.SZ,黄金ETF易方达,0.5050332422874443,2048668.742593736
2023-09-22,weekly,518880.SH,黄金ETF,0.49496675771255577,2048668.742593736
2023-10-13,weekly_regime,518880.SH,黄金ETF,1.0,1978749.9967510602
2023-10-20,weekly_regime,518880.SH,黄金ETF,1.0,2063954.788190343
2023-10-27,weekly_regime,518880.SH,黄金ETF,1.0,2064852.7454616893
2023-11-03,weekly_regime,518880.SH,黄金ETF,1.0,2069791.5104540961
2023-11-10,weekly_regime,518880.SH,黄金ETF,1.0,2044648.706856389
2023-11-17,weekly,513100.SH,纳指ETF,0.3112293028599652,2052730.3222985093
2023-11-17,weekly,513500.SH,标普500ETF,0.42575581972401977,2052730.3222985093
2023-11-17,weekly,159985.SZ,豆粕ETF华夏,0.2630148774160149,2052730.3222985093
2023-11-24,weekly,513100.SH,纳指ETF,0.42129983557531664,2036776.2806995632
2023-11-24,weekly,513500.SH,标普500ETF,0.5787001644246833,2036776.2806995632
2023-12-01,weekly,513100.SH,纳指ETF,0.2438633809032485,2032643.58750488
2023-12-01,weekly,513500.SH,标普500ETF,0.3376447773391974,2032643.58750488
2023-12-01,weekly,518880.SH,黄金ETF,0.4184918417575541,2032643.58750488
2023-12-08,weekly_regime,518880.SH,黄金ETF,1.0,2038725.4309924317
2023-12-15,weekly_regime,518880.SH,黄金ETF,1.0,2037093.865673103
2023-12-22,weekly_regime,518880.SH,黄金ETF,1.0,2053514.8837624067
2023-12-29,weekly_regime,518880.SH,黄金ETF,1.0,2062834.9210563358
2024-01-05,weekly_regime,518880.SH,黄金ETF,1.0,2069935.9018517104
2024-01-12,weekly_regime,518880.SH,黄金ETF,1.0,2061947.298456914
2024-01-19,weekly_regime,518880.SH,黄金ETF,1.0,2060615.8645577813
2024-01-26,weekly_regime,518880.SH,黄金ETF,1.0,2052627.2611629849
2024-02-02,weekly_regime,518880.SH,黄金ETF,1.0,2076593.0713473745
2024-02-23,weekly_regime,518880.SH,黄金ETF,1.0,2054846.3176615394
2024-03-01,weekly_regime,518880.SH,黄金ETF,1.0,2071267.3357508434
2024-03-08,weekly_regime,518880.SH,黄金ETF,1.0,2166242.9538889793
2024-03-15,weekly,159985.SZ,豆粕ETF华夏,0.2353965105565342,2174231.557283776
2024-03-15,weekly,512100.SH,中证1000ETF,0.19041088798078992,2174231.557283776
2024-03-15,weekly,159934.SZ,黄金ETF易方达,0.5741926014626758,2174231.557283776
2024-03-22,weekly,159985.SZ,豆粕ETF华夏,0.17743622003895315,2192311.574867932
2024-03-22,weekly,159934.SZ,黄金ETF易方达,0.40925817438695444,2192311.574867932
2024-03-22,weekly,518880.SH,黄金ETF,0.41330560557409235,2192311.574867932
2024-03-29,weekly,159934.SZ,黄金ETF易方达,0.3633004244918047,2247238.657529845
2024-03-29,weekly,518880.SH,黄金ETF,0.3669802393595069,2247238.657529845
2024-03-29,weekly,513500.SH,标普500ETF,0.2697193361486883,2247238.657529845
2024-04-11,intraday_switch,513500.SH,标普500ETF,0.5872904840443719,2296534.2024214487
2024-04-11,intraday_switch,513100.SH,纳指ETF,0.41270951595562805,2296534.2024214487
2024-04-12,weekly,159934.SZ,黄金ETF易方达,0.3867712205625262,2319712.896296828
2024-04-12,weekly,518880.SH,黄金ETF,0.3884621099822557,2319712.896296828
2024-04-12,weekly,513100.SH,纳指ETF,0.224766669455218,2319712.896296828
2024-04-19,weekly,518880.SH,黄金ETF,0.5012413855812049,2277807.153778907
2024-04-19,weekly,159934.SZ,黄金ETF易方达,0.49875861441879504,2277807.153778907
2024-04-26,weekly,518880.SH,黄金ETF,0.38613945644474573,2218505.8199642557
2024-04-26,weekly,159985.SZ,豆粕ETF华夏,0.2298776326471333,2218505.8199642557
2024-04-26,weekly,159934.SZ,黄金ETF易方达,0.3839829109081209,2218505.8199642557
2024-05-10,weekly,159985.SZ,豆粕ETF华夏,0.32085237593443094,2250916.2040986707
2024-05-10,weekly,512100.SH,中证1000ETF,0.221340733436984,2250916.2040986707
2024-05-10,weekly,513500.SH,标普500ETF,0.45780689062858504,2250916.2040986707
2024-05-17,weekly,159985.SZ,豆粕ETF华夏,0.3230306900115889,2290814.5880670547
2024-05-17,weekly,513500.SH,标普500ETF,0.45556198990677327,2290814.5880670547
2024-05-17,weekly,512100.SH,中证1000ETF,0.221407320081638,2290814.5880670547
2024-05-24,weekly,159985.SZ,豆粕ETF华夏,0.2599950344855533,2255660.5842250595
2024-05-24,weekly,513500.SH,标普500ETF,0.35440534131422213,2255660.5842250595
2024-05-24,weekly,159934.SZ,黄金ETF易方达,0.3855996242002246,2255660.5842250595
2024-05-31,weekly,513500.SH,标普500ETF,0.3203588161045826,2237419.146222645
2024-05-31,weekly,518880.SH,黄金ETF,0.3403532090078364,2237419.146222645
2024-05-31,weekly,159934.SZ,黄金ETF易方达,0.33928797488758095,2237419.146222645
2024-06-07,weekly,513500.SH,标普500ETF,1.0,2282424.573519175
2024-06-14,weekly,513500.SH,标普500ETF,1.0,2306340.2437655567
2024-06-21,weekly,513500.SH,标普500ETF,1.0,2319671.6902613114
2024-06-28,weekly,513500.SH,标普500ETF,1.0,2388752.822102949
2024-07-05,weekly,513500.SH,标普500ETF,0.3276164734554942,2415415.7150944583
2024-07-05,weekly,159934.SZ,黄金ETF易方达,0.3352468515477317,2415415.7150944583
2024-07-05,weekly,518880.SH,黄金ETF,0.3371366749967741,2415415.7150944583
2024-07-12,weekly,513500.SH,标普500ETF,0.32459569571609515,2426422.9593201713
2024-07-12,weekly,518880.SH,黄金ETF,0.33862811906064433,2426422.9593201713
2024-07-12,weekly,159934.SZ,黄金ETF易方达,0.3367761852232606,2426422.9593201713
2024-07-19,weekly,518880.SH,黄金ETF,0.3392070202246911,2420847.9263078384
2024-07-19,weekly,159934.SZ,黄金ETF易方达,0.3374380601893462,2420847.9263078384
2024-07-19,weekly,513500.SH,标普500ETF,0.32335491958596274,2420847.9263078384
2024-07-26,weekly,518880.SH,黄金ETF,0.5010247840549574,2378861.341058035
2024-07-26,weekly,159934.SZ,黄金ETF易方达,0.49897521594504246,2378861.341058035
2024-08-02,weekly,159934.SZ,黄金ETF易方达,0.4988836014761003,2446913.0792982983
2024-08-02,weekly,518880.SH,黄金ETF,0.5011163985238997,2446913.0792982983
2024-08-09,weekly,(空仓),(空仓),0.0,2399326.753875155
2024-08-16,weekly,159934.SZ,黄金ETF易方达,0.4984343976011991,2398127.090452754
2024-08-16,weekly,518880.SH,黄金ETF,0.5015656023988009,2398127.090452754
2024-08-23,weekly,513100.SH,纳指ETF,0.23599140109171798,2419683.5663676593
2024-08-23,weekly,159934.SZ,黄金ETF易方达,0.38091248047966814,2419683.5663676593
2024-08-23,weekly,518880.SH,黄金ETF,0.3830961184286139,2419683.5663676593
2024-08-30,weekly,513500.SH,标普500ETF,0.32601406428387436,2409519.9837805377
2024-08-30,weekly,513100.SH,纳指ETF,0.25398122826761554,2409519.9837805377
2024-08-30,weekly,159934.SZ,黄金ETF易方达,0.42000470744851004,2409519.9837805377
2024-09-06,weekly,159985.SZ,豆粕ETF华夏,0.31381977580421283,2364635.3968183934
2024-09-06,weekly,513500.SH,标普500ETF,0.2935470053906859,2364635.3968183934
2024-09-06,weekly,518880.SH,黄金ETF,0.3926332188051013,2364635.3968183934
2024-09-13,weekly_regime,518880.SH,黄金ETF,1.0,2373272.466147825
2024-09-20,weekly,159985.SZ,豆粕ETF华夏,0.2817808004041086,2393824.435397007
2024-09-20,weekly,159934.SZ,黄金ETF易方达,0.3588422612588733,2393824.435397007
2024-09-20,weekly,518880.SH,黄金ETF,0.35937693833701806,2393824.435397007
2024-09-27,weekly,159934.SZ,黄金ETF易方达,0.3876255618350847,2415268.832432851
2024-09-27,weekly,518880.SH,黄金ETF,0.38732654228293445,2415268.832432851
2024-09-27,weekly,513100.SH,纳指ETF,0.22504789588198082,2415268.832432851
2024-10-11,weekly,159934.SZ,黄金ETF易方达,0.4277726919814453,2429935.322814535
2024-10-11,weekly,513100.SH,纳指ETF,0.2514608701128877,2429935.322814535
2024-10-11,weekly,513500.SH,标普500ETF,0.32076643790566695,2429935.322814535
2024-10-18,weekly,159934.SZ,黄金ETF易方达,0.4280104451935244,2495094.7227892056
2024-10-18,weekly,513500.SH,标普500ETF,0.3179300528297625,2495094.7227892056
2024-10-18,weekly,513100.SH,纳指ETF,0.2540595019767132,2495094.7227892056
2024-10-25,weekly,159934.SZ,黄金ETF易方达,0.42468893756760995,2489972.219673969
2024-10-25,weekly,513500.SH,标普500ETF,0.31825221257843617,2489972.219673969
2024-10-25,weekly,513100.SH,纳指ETF,0.25705884985395383,2489972.219673969
2024-11-01,weekly,159934.SZ,黄金ETF易方达,0.4236374498083611,2485357.452919761
2024-11-01,weekly,513100.SH,纳指ETF,0.2575736932308729,2485357.452919761
2024-11-01,weekly,513500.SH,标普500ETF,0.31878885696076603,2485357.452919761
2024-11-08,weekly,513100.SH,纳指ETF,0.256029403949846,2532793.3639892885
2024-11-08,weekly,159934.SZ,黄金ETF易方达,0.41136342393562836,2532793.3639892885
2024-11-08,weekly,159985.SZ,豆粕ETF华夏,0.3326071721145256,2532793.3639892885
2024-11-15,weekly,513100.SH,纳指ETF,0.28753839222098726,2476762.3936595935
2024-11-15,weekly,513500.SH,标普500ETF,0.34857763468625624,2476762.3936595935
2024-11-15,weekly,159985.SZ,豆粕ETF华夏,0.3638839730927565,2476762.3936595935
2024-11-22,weekly,513500.SH,标普500ETF,0.34986360324544724,2483305.609907154
2024-11-22,weekly,513100.SH,纳指ETF,0.2882750807082981,2483305.609907154
2024-11-22,weekly,159985.SZ,豆粕ETF华夏,0.3618613160462547,2483305.609907154
2024-11-29,weekly,513500.SH,标普500ETF,0.5458774985160959,2520088.041189074
2024-11-29,weekly,513100.SH,纳指ETF,0.45412250148390415,2520088.041189074
2024-12-06,weekly,513500.SH,标普500ETF,0.32509095867380333,2587001.719601817
2024-12-06,weekly,513100.SH,纳指ETF,0.27061697479992786,2587001.719601817
2024-12-06,weekly,159934.SZ,黄金ETF易方达,0.40429206652626887,2587001.719601817
