trade_date,strategy,benchmark
2022-06-28,1.577150127545938,1.0877319836105086
2022-06-29,1.5725034416593013,1.0744757772957338
2022-06-30,1.5738488677932594,1.086526873945529
2022-07-01,1.5703480873184206,1.0829115449505906
2022-07-04,1.5710587577112722,1.0896601590744757
2022-07-05,1.5810474554963143,1.0872499397445168
2022-07-06,1.5529942777971537,1.0730296456977584
2022-07-07,1.5504886394727155,1.076885996625693
2022-07-08,1.5470883423404618,1.0759219088937093
2022-07-11,1.538605695752734,1.0576042419860208
2022-07-12,1.5400218844091709,1.0489274523981682
2022-07-13,1.5383831142897761,1.0506146059291395
2022-07-14,1.5366737461097593,1.0508556278621355
2022-07-15,1.5287249813250197,1.0351892022174018
2022-07-18,1.5447536109262963,1.0462762111352133
2022-07-19,1.543406318456987,1.0409737286093035
2022-07-20,1.5435570229470763,1.0438659918052544
2022-07-21,1.5301619794786712,1.0330200048204385
2022-07-22,1.5329035214284883,1.0337430706194264
2022-07-25,1.5364173146971323,1.0294046758255
2022-07-26,1.544495297781716,1.0363943118823813
2022-07-27,1.5446126134311744,1.0306097854904797
2022-07-28,1.555496063158596,1.0313328512894673
2022-07-29,1.5557591258250199,1.017112557242709
2022-08-01,1.5604951675055843,1.0214509520366355
2022-08-02,1.5516535541620209,1.0043383947939262
2022-08-03,1.545290588752348,0.9934924078091106
2022-08-04,1.545388095347428,1.0009640877319834
2022-08-05,1.5481582679971952,1.0166305133767173
2022-08-08,1.5559733119242116,1.0132562063147745
2022-08-09,1.5660849824425436,1.014943359845746
2022-08-10,1.5638160046735032,1.0040973728609304
2022-08-11,1.5653876349646791,1.0253073029645696
2022-08-12,1.575213756892359,1.0255483248975656
2022-08-15,1.5667659620310854,1.0231381055676068
2022-08-16,1.5672889738833675,1.0207278862376477
2022-08-17,1.564127894189163,1.0306097854904797
2022-08-18,1.5538790110585183,1.0216919739696313
2022-08-19,1.5558015309800084,1.014461315979754
2022-08-22,1.5601765856495105,1.0209689081706435
2022-08-23,1.5757710083995438,1.017594601108701
2022-08-24,1.5833374053968987,0.9990359122680162
2022-08-25,1.5829700329461078,1.007712701855869
2022-08-26,1.5800648068339214,1.0062665702578935
2022-08-29,1.5813404682553829,1.000241021932996
2022-08-30,1.5699302299964628,0.9980718245360328
2022-08-31,1.5590266018210277,0.9980718245360328
2022-09-01,1.5632020380899962,0.9898770788141721
2022-09-02,1.5613992610152307,0.9843335743552662
2022-09-05,1.5684642934416204,0.9838515304892744
2022-09-06,1.557667886991411,0.9908411665461556
2022-09-07,1.5560821399388562,0.9927693420101229
2022-09-08,1.558723165208479,0.9884309472161966
2022-09-09,1.57735659410077,1.0024102193299589
2022-09-13,1.6180250570676256,1.0057845263919016
2022-09-14,1.6079476897363842,0.9946975174740901
2022-09-15,1.6092009839417079,0.9857797059532417
2022-09-16,1.594998592152355,0.9640877319836105
2022-09-19,1.596056899283517,0.9614364907206555
2022-09-20,1.5964572830933503,0.9619185345866474
2022-09-21,1.607803809896948,0.9546878765967702
2022-09-22,1.6064279600786897,0.9476982405398892
2022-09-23,1.6017508194040209,0.9457700650759219
2022-09-26,1.5835805334617101,0.9397445167510243
