date,kind,ts_code,name,weight,nav
2025-11-28,weekly,159934.SZ,黄金ETF易方达,0.24281026647558676,1684109.36488688
2025-11-28,weekly,518880.SH,黄金ETF,0.26220646259737107,1684109.36488688
2025-11-28,weekly,513500.SH,标普500ETF,0.05262679291005082,1684109.36488688
2025-11-28,weekly,513100.SH,纳指ETF,0.04737320708994938,1684109.36488688
2025-12-05,weekly,159934.SZ,黄金ETF易方达,0.2796951383959307,1668683.803839772
2025-12-05,weekly,518880.SH,黄金ETF,0.3020312221401053,1668683.803839772
2025-12-05,weekly,513500.SH,标普500ETF,0.26400040994784507,1668683.803839772
2025-12-12,weekly,159934.SZ,黄金ETF易方达,0.2807750575265081,1677866.3785417404
2025-12-12,weekly,518880.SH,黄金ETF,0.30325629466664084,1677866.3785417404
2025-12-12,weekly,513100.SH,纳指ETF,0.24300623098642596,1677866.3785417404
2025-12-19,weekly,518880.SH,黄金ETF,0.3557275281058216,1685669.6843677755
2025-12-19,weekly,159934.SZ,黄金ETF易方达,0.3295999863740748,1685669.6843677755
2025-12-19,weekly,513500.SH,标普500ETF,0.3146724855201036,1685669.6843677755
2025-12-26,weekly,518880.SH,黄金ETF,0.4669614721027499,1728845.1340862107
2025-12-26,weekly,159934.SZ,黄金ETF易方达,0.4330385278972501,1728845.1340862107
2025-12-26,weekly,513500.SH,标普500ETF,0.05224136025886135,1728845.1340862107
2025-12-26,weekly,513100.SH,纳指ETF,0.04775863974113863,1728845.1340862107
2026-01-09,weekly,159934.SZ,黄金ETF易方达,0.2261505621662558,1717871.2523850533
2026-01-09,weekly,518880.SH,黄金ETF,0.24434035909414728,1717871.2523850533
2026-01-09,weekly,159985.SZ,豆粕ETF华夏,0.42950907873959704,1717871.2523850533
2026-01-09,weekly,513500.SH,标普500ETF,0.0556933257965828,1717871.2523850533
2026-01-09,weekly,513100.SH,纳指ETF,0.044306674203417176,1717871.2523850533
2026-01-16,weekly,159934.SZ,黄金ETF易方达,0.2347340460031953,1729943.8847634336
2026-01-16,weekly,518880.SH,黄金ETF,0.25530568567562517,1729943.8847634336
2026-01-16,weekly,159985.SZ,豆粕ETF华夏,0.40996026832117954,1729943.8847634336
2026-01-16,weekly,513500.SH,标普500ETF,0.0560540124915424,1729943.8847634336
2026-01-16,weekly,513100.SH,纳指ETF,0.04394598750845747,1729943.8847634336
2026-01-23,weekly,159934.SZ,黄金ETF易方达,0.29724261836032556,1796809.8498652985
2026-01-23,weekly,518880.SH,黄金ETF,0.32261895265649765,1796809.8498652985
2026-01-23,weekly,513500.SH,标普500ETF,0.03848703727242153,1796809.8498652985
2026-01-23,weekly,513100.SH,纳指ETF,0.030386470618336513,1796809.8498652985
2026-01-28,intraday_switch,513500.SH,标普500ETF,0.3367105314792767,1866106.400460403
2026-01-28,intraday_switch,513100.SH,纳指ETF,0.26584131688959617,1866106.400460403
2026-01-28,intraday_switch,159985.SZ,豆粕ETF华夏,0.3974481516311272,1866106.400460403
2026-01-30,weekly,518880.SH,黄金ETF,0.14329750412700598,1858827.8759003943
2026-01-30,weekly,159934.SZ,黄金ETF易方达,0.1349542960324225,1858827.8759003943
2026-01-30,weekly,159985.SZ,豆粕ETF华夏,0.2757780524766369,1858827.8759003943
2026-01-30,weekly,513500.SH,标普500ETF,0.03428279411643526,1858827.8759003943
2026-01-30,weekly,513100.SH,纳指ETF,0.027276078398683033,1858827.8759003943
2026-02-06,weekly,518880.SH,黄金ETF,0.09454259709943946,1822003.6087403337
2026-02-06,weekly,159934.SZ,黄金ETF易方达,0.09060476454111059,1822003.6087403337
2026-02-06,weekly,159985.SZ,豆粕ETF华夏,0.21915472707926575,1822003.6087403337
2026-02-06,weekly,513500.SH,标普500ETF,0.024780861941236354,1822003.6087403337
2026-02-06,weekly,513100.SH,纳指ETF,0.02014159236096534,1822003.6087403337
2026-02-13,weekly,515220.SH,煤炭ETF国泰,0.11348573340160216,1833796.0496704618
2026-02-13,weekly,159985.SZ,豆粕ETF华夏,0.26784935965685586,1833796.0496704618
2026-02-13,weekly,518880.SH,黄金ETF,0.11359763581548551,1833796.0496704618
2026-02-13,weekly,513500.SH,标普500ETF,0.030201227791846745,1833796.0496704618
2026-02-13,weekly,513100.SH,纳指ETF,0.02479129763859141,1833796.0496704618
2026-02-27,weekly,515220.SH,煤炭ETF国泰,0.2201382930024405,1855152.849457658
2026-02-27,weekly,159985.SZ,豆粕ETF华夏,0.5265432722446127,1855152.849457658
2026-02-27,weekly,513500.SH,标普500ETF,0.04548209570325551,1855152.849457658
2026-02-27,weekly,513100.SH,纳指ETF,0.037482522657528154,1855152.849457658
2026-03-06,weekly,515220.SH,煤炭ETF国泰,0.11530812273639453,1917347.5169677993
2026-03-06,weekly,159985.SZ,豆粕ETF华夏,0.2595589625209426,1917347.5169677993
2026-03-06,weekly,518880.SH,黄金ETF,0.11614968052017505,1917347.5169677993
2026-03-06,weekly,513500.SH,标普500ETF,0.029977833175664312,1917347.5169677993
2026-03-06,weekly,513100.SH,纳指ETF,0.024579585244059263,1917347.5169677993
2026-03-13,weekly,518880.SH,黄金ETF,0.2471655459753453,1973240.9190418269
2026-03-13,weekly,159980.SZ,有色ETF大成,0.3128753792375558,1973240.9190418269
2026-03-13,weekly,513500.SH,标普500ETF,0.03412765136252839,1973240.9190418269
2026-03-13,weekly,513100.SH,纳指ETF,0.028099118105571644,1973240.9190418269
2026-03-20,weekly,159985.SZ,豆粕ETF华夏,0.34056995452643174,1894329.0373788555
